user,nb_file_events,copy_ratio,write_ratio,delete_ratio,copy_to_removable_ratio,write_to_removable_ratio,from_removable_ratio,unique_files_ratio,events_per_file,pc_usage_ratio,file_off_hours_ratio,suspicious_file_content_ratio,open_then_copy_ratio,write_then_delete_ratio,copy_then_delete_ratio
CBG1074,1485,0.2175084175084175,0.12996632996632998,0.17373737373737375,0.1826625386996904,1.0,0.4505050505050505,0.4101010101010101,2.438423645320197,0.0006734006734006734,0.0,0.03636363636363636,0.06811145510835913,0.13471502590673576,0.18575851393188855
CBG1142,42,0.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,3.8181818181818183,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
CBG2875,96,0.0,0.0,0.0,0.0,0.0,0.0,0.11458333333333333,8.727272727272727,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
CBH0413,129,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,14.333333333333334,0.007751937984496124,0.0,0.0,0.0,0.0,0.0
CBJ0683,16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0625,0.0,0.0,0.0,0.0,0.0
CBJ2083,65,0.0,0.0,0.0,0.0,0.0,0.0,0.35384615384615387,2.8260869565217392,0.015384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0
CBJ3719,87,0.0,0.0,0.0,0.0,0.0,0.0,0.11494252873563218,8.7,0.011494252873563218,0.0,0.0,0.0,0.0,0.0
CBL3631,20,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.05,0.0,0.1,0.0,0.0,0.0
CBM0060,41,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,13.666666666666666,0.024390243902439025,0.0,0.3170731707317073,0.0,0.0,0.0
CBM0410,802,0.0,0.0,0.0,0.0,0.0,0.0,0.018703241895261846,53.46666666666667,0.0012468827930174563,0.0,0.043640897755610975,0.0,0.0,0.0
CBM2858,77,0.0,0.0,0.0,0.0,0.0,0.0,0.07792207792207792,12.833333333333334,0.012987012987012988,0.0,0.2857142857142857,0.0,0.0,0.0
CBR0121,106,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,6.625,0.009433962264150943,0.0,0.0,0.0,0.0,0.0
CBR2229,9,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,2.25,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
CBS0951,36,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,4.5,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
CBW2427,71,0.0,0.0,0.0,0.0,0.0,0.0,0.16901408450704225,5.916666666666667,0.014084507042253521,0.0,0.0,0.0,0.0,0.0
CCB0547,137,0.0,0.0,0.0,0.0,0.0,0.0,0.11678832116788321,8.5625,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0
CCB3055,157,0.0,0.0,0.0,0.0,0.0,0.0,0.10191082802547771,9.8125,0.006369426751592357,0.0,0.0,0.0,0.0,0.0
CCB3173,12,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,2.4,0.08333333333333333,0.0,0.25,0.0,0.0,0.0
CCB3943,20,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,0.05,0.0,0.0,0.0,0.0,0.0
CCC0491,45,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,3.75,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
CCD3168,48,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,6.857142857142857,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
CCF2298,19,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,2.375,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
CCF3529,2047,0.07083536883243771,0.5276013678553981,0.03761602344894968,0.3310344827586207,1.0,0.18319491939423546,0.6638983878847093,1.5062545989698308,0.0004885197850512946,0.0004885197850512946,0.0361504640937958,0.041379310344827586,0.017592592592592594,0.04827586206896552
CCG1025,100,0.0,0.0,0.0,0.0,0.0,0.0,0.07,14.285714285714286,0.01,0.0,0.32,0.0,0.0,0.0
CCH3489,15,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,2.142857142857143,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
CCL1770,30,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
CCL3272,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CCM2207,16,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0625,0.0,0.25,0.0,0.0,0.0
CCM3075,110,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,22.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0
CCN2726,439,0.40774487471526194,0.1366742596810934,0.19362186788154898,0.43575418994413406,1.0,0.5193621867881549,0.55125284738041,1.8140495867768596,0.002277904328018223,0.002277904328018223,0.029612756264236904,0.0335195530726257,0.13333333333333333,0.10614525139664804
CCS3575,45,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,5.625,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
CCT0020,91,0.0,0.0,0.0,0.0,0.0,0.0,0.12087912087912088,8.272727272727273,0.01098901098901099,0.0,0.04395604395604396,0.0,0.0,0.0
CCT2165,1865,0.3646112600536193,0.14691689008042896,0.21179624664879357,0.325,1.0,0.5764075067024129,0.45361930294906166,2.2044917257683214,0.0005361930294906167,0.2589812332439678,0.04504021447721179,0.07058823529411765,0.19708029197080293,0.20147058823529412
CCW2381,8551,0.36522044205356097,0.14255642614898842,0.22231317974505907,0.4338776817162984,1.0,0.5390012863992516,0.36393404280201147,2.747750642673522,0.0001169453865045024,0.014852064086071804,0.023622968073909484,0.08261287223823247,0.24118129614438064,0.2366314441242395
CCW3901,60,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.0
CDA2295,10,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4285714285714286,0.1,0.0,0.0,0.0,0.0,0.0
CDB2017,388,0.40463917525773196,0.1056701030927835,0.16752577319587628,0.4713375796178344,1.0,0.5025773195876289,0.38402061855670105,2.6040268456375837,0.002577319587628866,0.13917525773195877,0.015463917525773196,0.10191082802547771,0.1951219512195122,0.11464968152866242
CDB2947,56,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,5.6,0.017857142857142856,0.0,0.0,0.0,0.0,0.0
CDB3222,690,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,46.0,0.0014492753623188406,0.0,0.26231884057971017,0.0,0.0,0.0
CDC3413,682,0.38563049853372433,0.11143695014662756,0.2126099706744868,0.43346007604562736,1.0,0.5263929618768328,0.45454545454545453,2.2,0.001466275659824047,0.34310850439882695,0.02785923753665689,0.06463878326996197,0.19736842105263158,0.155893536121673
CDD0127,62,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,6.2,0.016129032258064516,0.0,0.0,0.0,0.0,0.0
CDE1846,147,0.0,0.0,0.0,0.0,0.0,0.0,0.272108843537415,3.675,0.06802721088435375,0.0,0.1360544217687075,0.0,0.0,0.0
CDL0867,11,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,2.2,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
CDL2145,26,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,5.2,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
CDM0538,871,0.399540757749713,0.11710677382319173,0.2296211251435132,0.4339080459770115,1.0,0.5591274397244547,0.47416762342135477,2.108958837772397,0.001148105625717566,0.0,0.021814006888633754,0.04597701149425287,0.19607843137254902,0.15517241379310345
CDM1097,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.8,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
CDM2075,13,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,1.625,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
CDP0340,9,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,2.25,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0
CDP2892,99,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,19.8,0.010101010101010102,0.0,0.0,0.0,0.0,0.0
CDS1579,20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2.2222222222222223,0.05,0.0,0.0,0.0,0.0,0.0
CDS3824,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0
CDW0886,465,0.36129032258064514,0.14623655913978495,0.1913978494623656,0.375,1.0,0.5440860215053763,0.46236559139784944,2.1627906976744184,0.002150537634408602,0.0,0.08387096774193549,0.06547619047619048,0.2647058823529412,0.13690476190476192
CDW0986,30,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
CDW2000,72,0.0,0.0,0.0,0.0,0.0,0.0,0.2361111111111111,4.235294117647059,0.013888888888888888,0.0,0.0,0.0,0.0,0.0
CEC1352,8780,0.40148063781321186,0.15888382687927108,0.22767653758542142,0.45163120567375886,1.0,0.5662870159453303,0.40444191343963554,2.472542945649113,0.00011389521640091117,0.025170842824601365,0.023234624145785875,0.07829787234042553,0.2021505376344086,0.2300709219858156
CEM1852,130,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,14.444444444444445,0.007692307692307693,0.0,0.05384615384615385,0.0,0.0,0.0
CER0228,2468,0.29051863857374394,0.11385737439222042,0.1774716369529984,0.35704323570432356,1.0,0.4554294975688817,0.3978930307941653,2.513238289205703,0.0004051863857374392,0.11547811993517018,0.029983792544570502,0.0502092050209205,0.14590747330960854,0.18410041841004185
CET3786,185,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,18.5,0.005405405405405406,0.0,0.0,0.0,0.0,0.0
CFL0156,1011,0.4391691394658754,0.11177052423343224,0.19881305637982197,0.46621621621621623,1.0,0.5539070227497527,0.4629080118694362,2.16025641025641,0.0009891196834817012,0.2265084075173096,0.033630069238377844,0.05405405405405406,0.11504424778761062,0.1554054054054054
CFP3418,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,33.666666666666664,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0
CFS1611,115,0.0,0.0,0.0,0.0,0.0,0.0,0.11304347826086956,8.846153846153847,0.008695652173913044,0.0,0.0,0.0,0.0,0.0
CGB3928,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.25,0.2,0.0,0.0,0.0,0.0,0.0
CGG2688,83,0.0,0.0,0.0,0.0,0.0,0.0,0.20481927710843373,4.882352941176471,0.012048192771084338,0.0,0.0,0.0,0.0,0.0
CGG3388,380,0.46578947368421053,0.11842105263157894,0.2026315789473684,0.4293785310734463,1.0,0.5947368421052631,0.5026315789473684,1.9895287958115184,0.002631578947368421,0.3263157894736842,0.06578947368421052,0.06779661016949153,0.26666666666666666,0.1694915254237288
CGM0035,75,0.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,5.357142857142857,0.013333333333333334,0.0,0.09333333333333334,0.0,0.0,0.0
CGM2036,581,0.40619621342512907,0.09466437177280551,0.21858864027538727,0.4491525423728814,1.0,0.5507745266781411,0.46987951807228917,2.128205128205128,0.0017211703958691911,0.0,0.024096385542168676,0.08898305084745763,0.23636363636363636,0.1864406779661017
CGM3124,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CGT3148,59,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,7.375,0.01694915254237288,0.0,0.0,0.0,0.0,0.0
CGW0692,282,0.0,0.0,0.0,0.0,0.0,0.0,0.04609929078014184,21.692307692307693,0.0035460992907801418,0.20567375886524822,0.1879432624113475,0.0,0.0,0.0
CGW3093,18,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0
CHA3190,703,0.0,0.0,0.0,0.0,0.0,0.0,0.01849217638691323,54.07692307692308,0.001422475106685633,0.13655761024182078,0.0,0.0,0.0,0.0
CHB0996,174,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,11.6,0.005747126436781609,0.0,0.017241379310344827,0.0,0.0,0.0
CHB1062,2812,0.41038406827880514,0.0992176386913229,0.20412517780938833,0.4852686308492201,1.0,0.5163584637268848,0.4086059743954481,2.4473455178416015,0.17567567567567569,0.6383357041251778,0.020981507823613087,0.06412478336221837,0.23297491039426524,0.2365684575389948
CHB3647,10,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4285714285714286,0.1,0.0,0.0,0.0,0.0,0.0
CHC0252,107,0.0,0.0,0.0,0.0,0.0,0.0,0.08411214953271028,11.88888888888889,0.009345794392523364,0.16822429906542055,0.0,0.0,0.0,0.0
CHF1005,117,0.0,0.0,0.0,0.0,0.0,0.0,0.05982905982905983,16.714285714285715,0.008547008547008548,0.0,0.017094017094017096,0.0,0.0,0.0
CHH2272,62,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,6.2,0.016129032258064516,0.0,0.0,0.0,0.0,0.0
CHH3583,80,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0125,0.0,0.0,0.0,0.0,0.0
CHL3430,83,0.0,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,6.384615384615385,0.012048192771084338,0.0,0.0,0.0,0.0,0.0
CHM1561,11570,0.454019014693172,0.1104580812445981,0.22592912705272256,0.4922901199314677,1.0,0.5773552290406223,0.19775280898876405,5.056818181818182,8.643042350907519e-05,0.23543647363872083,0.09256698357821953,0.10127546164096707,0.25273865414710484,0.23548448505615838
CHM2081,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
CHS2323,139,0.0,0.0,0.0,0.0,0.0,0.0,0.1079136690647482,9.266666666666667,0.007194244604316547,0.014388489208633094,0.0,0.0,0.0,0.0
CHU3211,58,0.0,0.0,0.0,0.0,0.0,0.0,0.3275862068965517,3.0526315789473686,0.017241379310344827,0.2413793103448276,0.0,0.0,0.0,0.0
CHV0509,75,0.0,0.0,0.0,0.0,0.0,0.0,0.12,8.333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0
CHY0083,32,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,2.909090909090909,0.03125,0.0,0.0,0.0,0.0,0.0
CID3640,954,0.2830188679245283,0.2431865828092243,0.17295597484276728,0.3037037037037037,1.0,0.48846960167714887,0.6624737945492662,1.509493670886076,0.0010482180293501049,0.0,0.05241090146750524,0.044444444444444446,0.0603448275862069,0.07037037037037037
CID3774,238,0.0,0.0,0.0,0.0,0.0,0.0,0.07563025210084033,13.222222222222221,0.004201680672268907,0.0,0.0,0.0,0.0,0.0
CIG2684,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,11.636363636363637,0.0078125,0.0,0.0,0.0,0.0,0.0
CIG3191,362,0.40607734806629836,0.1270718232044199,0.19337016574585636,0.4557823129251701,1.0,0.5248618784530387,0.4613259668508287,2.1676646706586826,0.0027624309392265192,0.0,0.03591160220994475,0.06802721088435375,0.21739130434782608,0.14285714285714285
CIG3459,22,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,3.142857142857143,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
CIH0995,287,0.30313588850174217,0.07317073170731707,0.16376306620209058,0.3793103448275862,1.0,0.4425087108013937,0.3867595818815331,2.5855855855855854,0.003484320557491289,0.0,0.006968641114982578,0.022988505747126436,0.42857142857142855,0.11494252873563218
CIR1367,17,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,2.8333333333333335,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
CIS3471,44,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,4.4,0.022727272727272728,0.0,0.0,0.0,0.0,0.0
CIS3505,35,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,4.375,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
CIT0310,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,0.0,0.75,0.0,0.0,0.0
CIV0935,23,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,3.2857142857142856,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
CIY1654,642,0.1277258566978193,0.2538940809968847,0.06230529595015576,0.3170731707317073,1.0,0.21806853582554517,0.4143302180685358,2.4135338345864663,0.001557632398753894,0.0264797507788162,0.02336448598130841,0.08536585365853659,0.024539877300613498,0.08536585365853659
CJC1433,1139,0.3942054433713784,0.1264266900790167,0.23002633889376647,0.4298440979955457,1.0,0.5662862159789289,0.44688323090430204,2.237721021611002,0.000877963125548727,0.04741000877963126,0.02019315188762072,0.0801781737193764,0.1736111111111111,0.20044543429844097
CJC2371,34,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,2.6153846153846154,0.029411764705882353,0.0,0.0,0.0,0.0,0.0
CJF1934,16,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,3.2,0.0625,0.0,0.3125,0.0,0.0,0.0
CJG3002,379,0.43271767810026385,0.11345646437994723,0.19525065963060687,0.47560975609756095,1.0,0.5303430079155673,0.47757255936675463,2.0939226519337018,0.002638522427440633,0.0,0.044854881266490766,0.07926829268292683,0.13953488372093023,0.14634146341463414
CJH0382,46,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,5.75,0.021739130434782608,0.0,0.0,0.0,0.0,0.0
CJH2330,242,0.0,0.0,0.0,0.0,0.0,0.0,0.028925619834710745,34.57142857142857,0.004132231404958678,0.1859504132231405,0.0,0.0,0.0,0.0
CJH2411,298,0.4161073825503356,0.1342281879194631,0.2181208053691275,0.4435483870967742,1.0,0.5469798657718121,0.3389261744966443,2.9504950495049505,0.003355704697986577,0.0,0.026845637583892617,0.04032258064516129,0.25,0.25
CJH2921,12,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
CJH3136,735,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,49.0,0.0013605442176870747,0.18231292517006803,0.0,0.0,0.0,0.0
CJJ1491,31,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,3.875,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
CJM0273,12420,0.45603864734299515,0.11352657004830918,0.22246376811594204,0.497704802259887,1.0,0.5672302737520128,0.214170692431562,4.669172932330827,8.051529790660226e-05,0.285829307568438,0.04404186795491143,0.09569209039548023,0.25886524822695034,0.22492937853107345
CJM0584,212,0.2358490566037736,0.19339622641509435,0.14622641509433962,0.4,1.0,0.41509433962264153,0.4528301886792453,2.2083333333333335,0.0047169811320754715,0.0,0.009433962264150943,0.14,0.17073170731707318,0.14
CJM3315,1365,0.45054945054945056,0.10476190476190476,0.24395604395604395,0.5008130081300813,1.0,0.5912087912087912,0.4205128205128205,2.3780487804878048,0.0007326007326007326,0.15457875457875458,0.07032967032967033,0.06991869918699187,0.20279720279720279,0.2048780487804878
CJM3543,106,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,13.25,0.009433962264150943,0.16037735849056603,0.0,0.0,0.0,0.0
CJS1986,395,0.41265822784810124,0.13164556962025317,0.20759493670886076,0.4110429447852761,1.0,0.5417721518987342,0.620253164556962,1.6122448979591837,0.002531645569620253,0.0,0.002531645569620253,0.03067484662576687,0.07692307692307693,0.09202453987730061
CJT1106,54,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,4.5,0.018518518518518517,0.0,0.05555555555555555,0.0,0.0,0.0
CJW0376,100,0.0,0.0,0.0,0.0,0.0,0.0,0.08,12.5,0.01,0.0,0.0,0.0,0.0,0.0
CKB0169,64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,8.0,0.015625,0.0,0.0,0.0,0.0,0.0
CKB0596,608,0.07730263157894737,0.03453947368421053,0.05098684210526316,0.19148936170212766,1.0,0.15953947368421054,0.13486842105263158,7.414634146341464,0.001644736842105263,0.003289473684210526,0.006578947368421052,0.0851063829787234,0.14285714285714285,0.14893617021276595
CKB3645,1794,0.37235228539576365,0.14046822742474915,0.2140468227424749,0.3203592814371258,1.0,0.5824972129319955,0.40468227424749165,2.4710743801652892,0.0005574136008918618,0.0,0.04403567447045708,0.08383233532934131,0.16666666666666666,0.23053892215568864
CKB3745,43,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,3.909090909090909,0.023255813953488372,0.0,0.0,0.0,0.0,0.0
CKD3861,9,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
CKG1972,16,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0625,0.0,0.0,0.0,0.0,0.0
CKG3838,43,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,4.777777777777778,0.023255813953488372,0.0,0.0,0.0,0.0,0.0
CKH0705,15,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
CKH2230,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CKH2797,12,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,2.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
CKL0697,1063,0.4233301975540922,0.11947318908748825,0.21636876763875823,0.4577777777777778,1.0,0.5522107243650047,0.4477892756349953,2.2331932773109244,0.0009407337723424271,0.0,0.01599247412982126,0.06666666666666667,0.1732283464566929,0.11555555555555555
CKL3556,46,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,4.6,0.021739130434782608,0.0,0.0,0.0,0.0,0.0
CKM0405,81,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,4.5,0.012345679012345678,0.0,0.0,0.0,0.0,0.0
CKP0265,82,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,8.2,0.012195121951219513,0.0,0.0,0.0,0.0,0.0
CKP0659,89,0.0,0.0,0.0,0.0,0.0,0.0,0.14606741573033707,6.846153846153846,0.011235955056179775,0.0,0.0,0.0,0.0,0.0
CKP3600,270,0.32222222222222224,0.1259259259259259,0.18888888888888888,0.42528735632183906,1.0,0.4740740740740741,0.43703703703703706,2.288135593220339,0.003703703703703704,0.0,0.018518518518518517,0.09195402298850575,0.3235294117647059,0.13793103448275862
CKR2586,42,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,4.2,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
CLD1641,30,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3333333333333335,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0
CLE3098,38,0.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,4.222222222222222,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0
CLG3616,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0
CLM2776,12,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.7142857142857142,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
CLR1239,98,0.0,0.0,0.0,0.0,0.0,0.0,0.09183673469387756,10.88888888888889,0.01020408163265306,0.0,0.0,0.0,0.0,0.0
CLR2407,730,0.4410958904109589,0.11643835616438356,0.24794520547945206,0.4751552795031056,1.0,0.5917808219178082,0.5753424657534246,1.7380952380952381,0.0013698630136986301,0.1178082191780822,0.06575342465753424,0.031055900621118012,0.21176470588235294,0.13043478260869565
CMA1475,61,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,7.625,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
CMB2034,68,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,8.5,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
CMB3499,96,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,19.2,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
CMC1642,11,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.8333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
CMD0613,102,0.0,0.0,0.0,0.0,0.0,0.0,0.10784313725490197,9.272727272727273,0.00980392156862745,0.21568627450980393,0.0,0.0,0.0,0.0
CMH0776,11,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.8333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
CMH2342,1382,0.4211287988422576,0.12301013024602026,0.21924746743849494,0.43470790378006874,1.0,0.5593342981186686,0.5028943560057887,1.9884892086330934,0.000723589001447178,0.00723589001447178,0.04486251808972504,0.03608247422680412,0.13529411764705881,0.10824742268041238
CMM0764,66,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,5.5,0.015151515151515152,0.22727272727272727,0.015151515151515152,0.0,0.0,0.0
CMM1068,450,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,30.0,0.0022222222222222222,0.0,0.02,0.0,0.0,0.0
CMM3674,15,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
CMM3702,44,0.0,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,4.888888888888889,0.022727272727272728,0.0,0.0,0.0,0.0,0.0
CMM3753,255,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,28.333333333333332,0.00392156862745098,0.0,0.0,0.0,0.0,0.0
CMO2396,785,0.4012738853503185,0.12101910828025478,0.2050955414012739,0.4253968253968254,1.0,0.5439490445859873,0.45605095541401275,2.1927374301675977,0.0012738853503184713,0.005095541401273885,0.015286624203821656,0.044444444444444446,0.22105263157894736,0.1523809523809524
CMP2946,1813,0.10038610038610038,0.22614451185879758,0.07004964147821291,0.1813186813186813,1.0,0.21014892443463873,0.37672366243794814,2.6544655929721817,0.0005515719801434088,0.0,0.07060121345835632,0.06593406593406594,0.046341463414634146,0.1043956043956044
CMR1470,486,0.0,0.0,0.0,0.0,0.0,0.0,0.030864197530864196,32.4,0.00205761316872428,0.0,0.09670781893004116,0.0,0.0,0.0
CMS1900,307,0.0,0.0,0.0,0.0,0.0,0.0,0.04560260586319218,21.928571428571427,0.003257328990228013,0.0,0.06188925081433225,0.0,0.0,0.0
CMS2897,43,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,4.777777777777778,0.023255813953488372,0.0,0.37209302325581395,0.0,0.0,0.0
CMT0267,2938,0.2590197413206263,0.11674608577263444,0.20558202859087815,0.20367936925098554,1.0,0.5071477195371,0.24642614023144996,4.058011049723757,0.0003403675970047651,0.0,0.0224642614023145,0.10906701708278581,0.27988338192419826,0.29172141918528255
CMW0437,76,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,6.333333333333333,0.013157894736842105,0.0,0.06578947368421052,0.0,0.0,0.0
CNB1131,597,0.0,0.0,0.0,0.0,0.0,0.0,0.02847571189279732,35.11764705882353,0.0016750418760469012,0.0016750418760469012,0.0,0.0,0.0,0.0
CND3037,49,0.0,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,3.769230769230769,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0
