user,email_external_ratio,email_suspicious_content_ratio,email_bcc_email_ratio,email_external_email_with_attachment_ratio,email_after_hours_or_weekend_ratio,email_max_zscore_emails,email_avg_emails_per_week,email_avg_size_sent_email,email_zscore_last_month,file_copy_ratio,file_write_ratio,file_delete_ratio,file_copy_to_removable_ratio,file_from_removable_ratio,file_events_per_file,file_off_hours_ratio,file_suspicious_file_content_ratio,file_open_then_copy_ratio,file_copy_then_delete_ratio,file_max_zscore_file_activity,file_zscore_last_month,logon_average_session_duration,logon_session_duration_variability,logon_ratio_short_sessions,logon_used_multi_pc_simultaneously,logon_unclosed_session_ratio,logon_after_hours_logon_ratio,logon_max_zscore_logon,logon_max_zscore_logon_after_hours,logon_zscore_last_month,decoy_file_nb_access_decoy_file,psycho_ocean_risk_score,device_con_duration_avg,device_con_duration_std,device_ratio_short_device_conn_interval,device_avg_device_conn_per_week,device_max_zscore_device_week,device_ratio_device_conn_after_hours,device_zscore_last_month,ldap_zscore_departure,http_avg_requests_per_day,http_total_keyword_flags,http_upload_ratio,http_download_ratio,http_off_hours_ratio,http_last_month_zscore,http_max_zscore_activity,http_sus_domain_ratio,http_unique_domains,http_job_search_score,users_post_departure_activity,users_pre_departure_ratio,users_activity_not_main_pc_ratio
DGQ3744,0.3566634707574305,0.0028763183125599,0.1687440076701821,0.062320230105465,0.0,0.0,14.094594594594597,232603.54246575345,0.6111513528542809,0.4201183431952662,0.1449704142011834,0.2189349112426035,0.5,0.5443786982248521,1.572093023255814,0.0,0.0118343195266272,0.0352112676056338,0.1197183098591549,2.2296894058371146,-1.0771886887354578,9.12739265814487,2,0.0088495575221238,1,0.0,0.023076923076923,3.0,1.0,0.8464147390303179,34.0,0.0581281866776315,9.561224362660532,8.237854014845393,0.0178263369752731,41.391891891891895,0.6618317825907676,0.0006529546196539,0.4270249321303891,4.006938426723769,29.0,0,0.0,0.0,0.0021,0.0,0.0,0.0319,124,0.0594,0.0,0.011940889299379866,0.0641025641025641
DGS1079,0.33216,0.00448,0.17344,0.06528,0.0,0.0,42.229729729729726,207708.8474729242,0.5376608867325721,0.1034482758620689,0.5913426265590609,0.0645634629493763,0.2907801418439716,0.2325752017608217,1.287063267233239,0.0,0.0799706529713866,0.0354609929078014,0.0780141843971631,3.876133940619252,0.6599891825144765,9.433333333333334,0,0.0,0,0.4375987361769352,0.0,0.754354611303922,0.0,0.0,199.0,0.0384631578947368,8.783380787864347,8.511317214570258,0.0300214438884917,41.472972972972975,0.6245067509361334,0.0,0.106129050019865,4.006938426723769,100.0,1888,0.0153,0.1227,0.0,0.0,0.0,0.0226,230,0.0299,0.0,0.004087691253710893,0.0
DHB2364,0.3840230991337824,0.0028873917228103,0.0,0.0587102983638113,0.0,0.0,14.04054054054054,30793.362359550563,0.948683298050514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.103370786516855,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358150856822424,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0075,126,0.0093,0.0,0.0,0.0
DHC1989,0.3201024327784891,0.0057618437900128,0.0,0.0361715749039692,0.0,0.0,42.21621621621622,30292.12773722628,0.837707816583391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.113857677902622,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,95.0,0,0.0,0.0,0.0,0.0,0.0,0.1401,158,0.024,0.0,0.0,0.0
DHG0533,0.4196283012716009,0.0042386697098141,0.169546788392566,0.1525921095533094,0.0,0.0,41.44594594594594,701689.6361058601,0.8509629433967631,0.4376558603491272,0.1103491271820448,0.226932668329177,0.4487179487179487,0.5835411471321695,3.1888667992047712,0.0,0.0037406483790523,0.0982905982905982,0.2008547008547008,3.0072137856351224,-0.6913545122554691,8.2,0,0.0,1,0.4014598540145985,0.0,1.3178914502981305,0.0,-0.534947213716119,176.0,0.0611694078947368,12.291722222222225,10.395037654600896,0.0,4.739726027397261,2.276964689088168,0.0,-0.8509629433967631,3.3581508568224243,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0358,207,0.0063,0.0,0.0007020623080298377,0.0788321167883211
DHG0962,0.2814079422382671,0.0055956678700361,0.1740072202166065,0.0765342960288808,0.0,0.0,74.86486486486487,595814.6788702928,0.2859210210562876,0.4279245283018868,0.1071698113207547,0.2181132075471698,0.474426807760141,0.56,2.40036231884058,0.0,0.0233962264150943,0.054673721340388,0.146384479717813,2.5192481412324623,0.6987965675524462,8.216666666666667,0,0.0,1,0.4313725490196078,0.0,2.0730493989918086,0.0,-0.0943298286085955,172.0,0.0100017680921052,4.629056316590563,7.263167389418029,0.1232876712328767,9.58108108108108,2.774349571641165,0.0,1.325343248901398,3.260371702837261,162.0,44,0.0022,0.0007,0.0,0.0,0.0,0.009,162,0.0158,0.0,0.0007604909729721508,0.0316742081447963
DHG1830,0.3907242693773824,0.0031766200762388,0.2452350698856416,0.1213468869123252,0.0,0.0,42.54054054054054,567101.8166819431,-0.1388036304924205,0.1969552806850618,0.2397716460513796,0.1084681255946717,0.2995169082125604,0.346336822074215,1.8835125448028676,0.0,0.0285442435775451,0.0579710144927536,0.1062801932367149,2.9225453206862557,1.1796953901357308,10.11111111111111,0,0.0,1,0.3903448275862069,0.0,1.8898251415406293,0.0,1.1956240530538431,373.0,0.0,7.493958896092202,8.152223742245559,0.0980551053484602,41.7027027027027,0.6065243133312229,0.0,0.5908515864667172,4.00693842672377,95.0,552,0.0067,0.0377,0.0,0.0,0.0,0.0076,206,0.007,0.0,0.004398756873057614,0.1186206896551724
DHK0367,0.3677662037037037,0.0031828703703703,0.1027199074074074,0.0888310185185185,0.0005787037037037,0.147103729124622,46.7027027027027,649191.2533783783,0.7977967893643881,0.0,0.0,0.0,0.0,0.0,42.09090909090909,0.0,0.0,0.0,0.0,4.778548219519161,-1.871197802336678,8.754967232648198,1,0.002680965147453,1,0.0,0.0134048257372654,2.0,1.0,-0.5976143046671969,463.0,0.0286342105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,4627,0.0369,0.276,0.0014,0.0,0.0,0.0353,187,0.0208,0.0,0.0,0.0294906166219839
DHL2219,0.3467048710601719,0.0057306590257879,0.1862464183381088,0.1518624641833811,0.0143266475644699,0.0,4.716216216216216,1212702.7024793387,0.0,0.4431818181818182,0.1304713804713804,0.2272727272727272,0.4539411206077873,0.5761784511784511,2.7627906976744185,0.0029461279461279,0.0164141414141414,0.0655270655270655,0.174738841405508,1.688513562062199,0.6885924472825643,11.45,0,0.0,0,0.4375987361769352,0.278041074249605,0.6586281609257307,2.59711485102018,0.2841719571162952,219.0,0.0009878289473684,10.865754985754984,8.632808668249767,0.0495726495726495,14.41891891891892,2.0839579479926638,0.0093720712277413,-1.3125615277637048,2.748737083745107,10.0,0,0.0,0.0,0.0112,0.0,0.0,0.0567,99,0.0806,0.0,0.007138384470882906,0.0
DHM1476,0.3662511984659635,0.0118248641738574,0.0,0.0878875039948865,0.0,0.0,42.28378378378378,371696.42789820925,0.5889267625474792,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,9.020084269662922,0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0286470394736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088359276463226,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0658,242,0.049,0.0,0.0,0.0
DHR2541,0.332697807435653,0.0114394661582459,0.0,0.1210676835081029,0.0,0.0,14.175675675675675,880976.2749326145,0.8304547985373995,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,2.0,-1.0,11.175,0,0.0,0,0.4358161648177496,0.0,0.7209527890808923,0.0,-1.0173389002437732,42.0,0.011000822368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,29.0,0,0.0,0.0,0.0106,0.0,0.0,0.0293,103,0.0336,0.0,0.0,0.0
DHS2419,0.3664994984954864,0.0040120361083249,0.1743229689067201,0.1005015045135406,0.0308926780341023,1.4844370763561674,67.36486486486487,565909.3905895691,-0.9317456580099802,0.0,0.0,0.0,0.0,0.0,12.75,0.0196078431372549,0.0,0.0,0.0,2.0,1.194091919957582,9.066666666666666,0,0.0,1,0.3451219512195121,0.0402439024390243,2.8769450941173487,3.0,-9.63764596474356,102.0,0.040007072368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,150.0,0,0.0,0.0,0.0484,0.0,2.96,0.0122,158,0.0214,0.0,0.0,0.1524390243902439
DIA0731,0.3413231064237775,0.0057526366251198,0.0,0.0431447746883988,0.0,0.0,14.094594594594597,30174.5530726257,0.9272931637108988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.029822097378275,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090666118421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726197,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0246,210,0.0495,0.0,0.0,0.0
DIP3310,0.3005780346820809,0.0086705202312138,0.0,0.1329479768786127,0.0,0.0,4.739726027397261,1522206.357142857,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,2.0,0.0,10.116666666666667,0,0.0,0,0.4411302982731554,0.0,0.6938434754184223,0.0,-0.5619514869490164,23.0,0.0279769736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630874,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0362,130,0.0705,0.0,0.0,0.0
DIR3921,0.3267045454545454,0.0056818181818181,0.0,0.1335227272727272,0.0,0.0,4.756756756756757,870055.4206349206,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,9.09007490636704,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.02071875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567021236472421,10.0,0,0.0,0.0,0.0,0.0,0.0,0.027,91,0.0761,0.0,0.0,0.0
DIW1749,0.333127825729552,0.0028771064529387,0.0,0.0976161117961364,0.0,0.0,65.75675675675676,871304.2316647264,0.4522625710862488,0.0,0.0,0.0,0.0,0.0,14.428571428571429,0.0,0.1089108910891089,0.0,0.0,2.798080570747728,-1.0861746088446722,8.999906367041199,0,0.0,0,0.0,0.0,0.0,0.0,0.0,202.0,0.0352578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,143.0,0,0.0,0.0,0.0,0.0,0.0,0.0934,79,0.0458,0.0,0.0,0.0
DJA0740,0.346684350132626,0.0090185676392572,0.249867374005305,0.0973474801061008,0.1511936339522546,1.1302924908227223,50.266666666666666,709028.6640866873,-2.450949854503787,0.4517256443861948,0.1218872870249017,0.2210572302315421,0.4651837524177949,0.5653123634775011,2.9882506527415145,0.1498470948012232,0.019659239842726,0.0676982591876208,0.1798839458413926,2.751571223941276,-0.5160192211183777,9.266666666666667,0,0.0,1,0.4096969696969696,0.0181818181818181,2.5007041261933733,2.0,-1.2902778267273616,235.0,0.1415039062499999,7.121330330330331,9.434638887026926,0.0756756756756756,11.413333333333334,2.385952979352063,0.0023364485981308,-0.213858786557361,2.997707228009848,95.0,0,0.0,0.0,0.1504,0.0,0.9431,0.0347,156,0.0556,0.0,0.0009749014727235013,0.0521212121212121
DJB1236,0.3427172582619339,0.00734394124847,0.0,0.0936352509179926,0.0,0.0,43.0,529112.3452593918,-3.301819450049745,0.4126213592233009,0.1100323624595469,0.2249190938511326,0.4078431372549019,0.6051779935275081,1.8284023668639051,0.0,0.0097087378640776,0.0666666666666666,0.1372549019607843,3.0187877951919293,-0.669228883550463,10.025,0,0.0,1,0.4166666666666667,0.0,1.8124697870507973,0.0,-2.801666170929958,72.0,0.0278473684210526,9.447463706407138,8.772905946611743,0.0474452554744525,42.68421052631579,0.7682353449730076,0.0,-3.54964786985977,2.6512274295105627,100.0,0,0.0,0.0,0.0,0.6124,0.0,0.0256,139,0.083,2254.0,0.10787836298308649,0.0488505747126436
DJB2983,0.369047619047619,0.0,0.0,0.1086309523809523,0.0,0.0,14.0,412530.5737704918,-1.170284246408241,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,8.103405797101448,0,0.0,0,0.0,0.0,0.0,0.0,-2.0112045694619725,14.0,0.0188844572368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0007,70,0.0021,647.0,0.09293435275507514,0.0
DJC0073,0.3039519966894268,0.0064142354645147,0.0,0.0500724187875025,0.0,0.0,65.3108108108108,29793.19653524492,0.7778773462755145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04634831460674,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405915912828947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,143.0,0,0.0,0.0,0.0,0.0,0.0,0.0193,218,0.0149,0.0,0.0,0.0
DJF0760,0.3395618556701031,0.0070876288659793,0.0,0.119201030927835,0.0,0.0,41.94594594594594,775733.483900644,-0.3897727191461708,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,2.0,-0.7997092494906697,9.04686329588015,0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0275158305921052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0582,252,0.0151,0.0,0.0,0.0
DJF2329,0.337985088893137,0.0057350411011278,0.0,0.08430510418658,0.0,0.0,70.6891891891892,582463.690397351,-0.3791917384770806,0.3937592867756315,0.1188707280832095,0.2184249628528974,0.4641509433962264,0.5052005943536404,2.4296028880866425,0.0,0.0267459138187221,0.0716981132075471,0.230188679245283,3.284778725322109,1.2088979984975212,10.366666666666667,0,0.0,1,0.3863013698630137,0.0,1.300498435346285,0.0,-0.6158031204419699,130.0,0.0044167351973684,6.031561488673138,8.311028175586078,0.116504854368932,4.917808219178082,3.191426332388237,0.0,-0.2184129889698536,2.573887841621889,162.0,0,0.0,0.0,0.0,0.0,0.0,0.0188,175,0.0253,0.0,0.00030928632181241784,0.1260273972602739
DJF2576,0.3583093179634966,0.0134486071085494,0.0,0.0662824207492795,0.0,0.0,42.2027027027027,230183.55371900825,0.3391245736470001,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,1.0,0.0,9.97368913857678,0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0142763157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339102,95.0,0,0.0,0.0,0.0,0.0,0.0,0.1334,253,0.0392,0.0,0.0,0.0
DJF3394,0.2991452991452991,0.0018993352326685,0.1661918328584995,0.1215574548907882,0.0,0.0,14.22972972972973,1003831.4828571428,0.2773945559309834,0.1944121071012805,0.1257275902211874,0.1466821885913853,0.18562874251497,0.3853317811408615,3.1465201465201464,0.0,0.0174621653084982,0.1377245508982036,0.2215568862275449,2.3429382379068824,-0.7810213368180967,10.216666666666669,0,0.0,0,0.4375987361769352,0.0,0.7064205709736145,0.0,-0.8666274375059381,389.0,0.0088538240131578,4.668774928774929,6.665940917708485,0.1282051282051282,2.2295081967213117,2.587495913300259,0.0,0.699695569081701,3.5633594912943507,29.0,1317,0.0446,0.2963,0.0105,0.0,0.0,0.006,97,0.0096,0.0,0.0006935881627620221,0.0
DJH0971,0.4022988505747126,0.0086206896551724,0.0,0.1503831417624521,0.0,0.0,14.108108108108109,648636.4021447721,0.5792196603154941,0.0,0.0,0.0,0.0,0.0,3.090909090909091,0.0,0.0,0.0,0.0,1.0,0.9579389640386956,10.309888888888889,8,0.0,1,0.3561103810775295,0.0,3.3019282669003527,0.0,0.6350860017600933,34.0,0.0079786184210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567021236472421,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0199,124,0.0539,0.0,0.0,0.1760840998685939
DJH1506,0.3497109826589595,0.0231213872832369,0.26878612716763,0.0693641618497109,0.0,0.0,4.675675675675675,351013.1230769231,0.6697746866231369,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,1.9735373787713588,12.0,9.316666666666666,0,0.0,1,0.4147398843930636,0.0491329479768786,1.2434142481726158,2.0,-0.522901878226068,19.0,0.0035985197368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181045051401758,10.0,118,0.0366,0.0121,0.009,0.0,0.0,0.0524,161,0.0259,0.0,0.0,0.0144508670520231
DJP2420,0.3253249310752265,0.0047262701851122,0.0,0.0685309176841276,0.0,0.0,66.8157894736842,317665.97785547783,-2.7426972234830247,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.267608102994227,-1.479019945774904,9.07625448028674,0,0.0,0,0.0,0.0,0.0,0.0,-3.5524242862950866,42.0,0.0416919407894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,143.0,0,0.0,0.0,0.0,0.6124,0.0,0.0111,234,0.0251,2702.0,0.11636301719734378,0.0
DJP3230,0.2814102564102564,0.0028846153846153,0.0,0.0455128205128205,0.0,0.0,42.16216216216216,29552.57393715342,0.774545034626938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068398876404494,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099506578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6204390171556327,95.0,0,0.0,0.0,0.0,0.0,0.0,0.002,101,0.0766,0.0,0.0,0.0
DJR2389,0.3646539492353776,0.0072520889169162,0.0,0.0487151190288507,0.0,0.0,85.71621621621621,165024.34689413823,0.2156098404660259,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,9.055898876404497,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0011282894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,190.0,0,0.0,0.0,0.0,0.0,0.0,0.0345,261,0.0203,0.0,0.0,0.0
DJS1127,0.2901314094305591,0.0020613244009275,0.1692862664261788,0.076269002834321,0.1803658850811646,0.8768337439508501,51.74666666666667,681422.6864784547,0.7031390099732423,0.2964463025868826,0.1554742618238829,0.230990331852626,0.252534156015866,0.576299973869872,3.247348324140857,0.2260256075254768,0.0223412594721714,0.1225209343323049,0.2895548699867783,2.1392899779266115,0.3553282961078959,8.3,0,0.0,0,0.3942857142857143,0.0811428571428571,1.2673236858667334,4.0,-10.511297255103251,1480.0,0.0633333059210526,10.956847222222224,8.893982942099042,0.0166666666666666,6.266666666666667,1.6503805223476806,0.025531914893617,0.3901173649577246,2.748737083745107,90.0,2445,0.0221,0.1615,0.2007,0.0,0.8861,0.0069,71,0.0694,0.0,0.0005488266464799394,0.0
DJS1271,0.4600383631713555,0.0025575447570332,0.1713554987212276,0.1000639386189258,0.0,0.0,42.270270270270274,329742.63669064746,-0.2472592789133766,0.0,0.0,0.0,0.0,0.0,3.7857142857142856,0.0,0.0,0.0,0.0,2.0,-0.5966005392134929,9.15,0,0.0,0,0.4322169059011164,0.0,0.7368643990771978,0.0,0.0,53.0,0.0952549342105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0314,213,0.0025,0.0,0.0,0.0
DKB0260,0.3499361430395913,0.0028735632183908,0.0,0.053639846743295,0.0,0.0,42.32432432432432,248425.75956284156,0.0390038225619257,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,8.59442636779947,3,0.0,1,0.0,0.0,2.127928680525939,0.0,0.0,18.0,0.0693421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0623,0.0,0.0,0.0292,177,0.0202,0.0,0.0,0.227765726681128
DKD2409,0.3369890329012961,0.0046527085410435,0.0,0.0804253904951811,0.0,0.0,66.86666666666666,635252.9371428571,-11.931460542106898,0.3805147058823529,0.0992647058823529,0.2113970588235294,0.463768115942029,0.5202205882352942,1.8758620689655168,0.0,0.025735294117647,0.0579710144927536,0.1594202898550724,3.440093822020009,-4.950639748786159,9.25,0,0.0,0,0.440506329113924,0.0,1.0,0.0,-8.433661407528886,111.0,0.0032421052631578,7.255215570337522,7.860336521847579,0.0332594235033259,14.22222222222222,1.7558667549788505,0.0,-6.507190464268322,1.818118685772619,143.0,0,0.0,0.0,0.0,0.0,0.0,0.0154,167,0.0421,1676.0,0.08806056754441711,0.0
DKE0797,0.3168946866051543,0.0034998409163219,0.0,0.0626789691377664,0.0,0.0,42.472972972972975,471101.7287671233,0.1537922365872688,0.0,0.0,0.0,0.0,0.0,2.230769230769231,0.0,0.0,0.0,0.0,2.0,0.981980506061966,10.05753745318352,0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.1143181332236842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726197,95.0,0,0.0,0.0,0.0,0.0,0.0,0.036,182,0.0224,0.0,0.0,0.0
DKF2721,0.3118348919703321,0.0067720090293453,0.0,0.0719122863592389,0.0,0.0,41.9054054054054,385921.5397987191,-0.8818339442571997,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,7.889419475655431,0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.2184228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0456,114,0.089,0.0,0.0,0.0
DKM2980,0.3742857142857143,0.0076190476190476,0.0,0.0914285714285714,0.0,0.0,14.18918918918919,510580.98614958447,0.6523280730534422,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,8.04882958801498,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0188881578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,29.0,0,0.0,0.0,0.0,0.0,0.0,0.035,131,0.059,0.0,0.0,0.0
DKP0671,0.3839541547277937,0.0079592486469277,0.0,0.1117478510028653,0.0,0.0,42.44594594594594,699990.2566943675,-0.5054956321815082,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,3.934671710407681,0.1196511273208413,9.041666666666666,0,0.0,0,0.4349206349206349,0.0,0.7208487579908033,0.0,0.2886751345948128,214.0,0.0015659333881578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726197,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0165,151,0.0221,0.0,0.0,0.0
DKR0027,0.4166236448115643,0.0028394424367578,0.0,0.02787816210635,0.0,0.0,52.35135135135136,29751.933770014555,-0.1358616324882119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.005992509363296,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0,0.0,0.0,0.0881,0.0,0.0,0.085,164,0.0147,0.0,0.0,0.0
DKR0860,0.1875,0.0108695652173913,0.0,0.0842391304347826,0.0597826086956521,1.0,4.972972972972973,1417529.68503937,0.0,0.0,0.0,0.0,0.0,0.0,4.625,0.0,0.0,0.0,0.0,2.9040202019499337,3.4802013220841155,7.184503738076824,2,0.0,1,0.0,0.1368909512761021,2.633725536416034,3.0,-0.3676073110469039,37.0,0.0641447368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,10.0,90,0.0382,0.011,0.0185,0.0,0.0,0.0194,70,0.0027,0.0,0.0,0.0208816705336426
DKS1509,0.3226744186046512,0.005813953488372,0.0,0.0465116279069767,0.0,1.0,4.648648648648648,28721.752066115703,-0.7453559924999298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.944709737827715,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846217105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181045051401758,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0404,113,0.0368,0.0,0.0,0.0
DKW1659,0.3385766353347401,0.0057548436600805,0.0,0.1039708421254556,0.0368309994245156,0.0,70.44594594594595,947370.8904338152,0.9800443144840147,0.0,0.0,0.0,0.0,0.0,17.625,0.0319148936170212,0.0319148936170212,0.0,0.0,3.2648159997108266,1.3727425507183653,11.005758426966292,0,0.0,0,0.0,1.0,0.0,0.0,0.0,282.0,0.0181332236842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,162.0,0,0.0,0.0,0.0336,0.0,0.0,0.0106,245,0.0217,0.0,0.0,0.0
DLC2903,0.4031111964662954,0.0059535241021701,0.0,0.0606875360092183,0.0,0.0,70.36486486486487,30255.23351648352,-0.130775390512573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056601123595506,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,162.0,0,0.0,0.0,0.0,0.0,0.0,0.0013,190,0.028,0.0,0.0,0.0
DLG2673,0.372333548804137,0.0151906916612798,0.0,0.0604395604395604,0.0,0.0,41.810810810810814,167813.29411764705,0.2142682237160173,0.0,0.0,0.0,0.0,0.0,1.8571428571428568,0.0,0.0,0.0,0.0,2.0,0.0,9.091104868913858,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0168192845394736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0564,247,0.0267,0.0,0.0,0.0
DLM0608,0.3923444976076555,0.0114832535885167,0.0,0.1052631578947368,0.0,0.0,14.12162162162162,428992.15591397847,0.2936101097573517,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,1.0,-1.0,9.084597378277154,0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0242082236842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726197,29.0,0,0.0,0.0,0.0,0.0,0.0,0.1054,188,0.0023,0.0,0.0,0.0
DLM1680,0.3845410628019323,0.0096618357487922,0.178743961352657,0.1768115942028985,0.0,0.0,13.986486486486486,1008586.1785714284,0.8154904233293435,0.3123587038432555,0.1944235116804823,0.1993217784476262,0.278648974668275,0.5376789751318765,2.0431100846805235,0.0026375282592313,0.0327807083647324,0.0711700844390832,0.1785283474065138,3.244129921131538,0.2744359556610732,11.183333333333334,0,0.0,1,0.3487773487773488,0.0373230373230373,2.789716113060828,2.0,0.1386972779654916,480.0,0.0459677220394736,8.631450766747376,8.32923754574025,0.0508474576271186,14.432432432432432,1.916370221514971,0.0018726591760299,-0.827349407598459,1.8181186857726197,29.0,1480,0.041,0.2809,0.0059,0.0,0.0,0.0231,143,0.0513,0.0,0.003657459957119435,0.1531531531531531
